,img_path,label,type,pred,error
1495,train_data/1496.png,5,2,5,0
1496,train_data/1497.png,10,2,9,1
1497,train_data/1498.png,3,1,3,0
1498,train_data/1499.png,2,2,2,0
1499,train_data/1500.png,5,2,5,0
1500,train_data/1501.png,8,3,7,1
1501,train_data/1502.png,10,2,10,0
1502,train_data/1503.png,4,2,2,2
1503,train_data/1504.png,7,3,4,3
1504,train_data/1505.png,6,1,6,0
1505,train_data/1506.png,3,2,3,0
1506,train_data/1507.png,10,3,8,2
1507,train_data/1508.png,0,3,0,0
1508,train_data/1509.png,3,2,2,1
1509,train_data/1510.png,0,2,0,0
1510,train_data/1511.png,0,2,0,0
1511,train_data/1512.png,6,3,4,2
1512,train_data/1513.png,10,2,7,3
1513,train_data/1514.png,8,3,7,1
1514,train_data/1515.png,7,2,7,0
1515,train_data/1516.png,4,2,3,1
1516,train_data/1517.png,8,3,8,0
1517,train_data/1518.png,9,3,8,1
1518,train_data/1519.png,3,2,3,0
1519,train_data/1520.png,5,2,5,0
1520,train_data/1521.png,2,1,2,0
1521,train_data/1522.png,5,3,4,1
1522,train_data/1523.png,5,1,5,0
1523,train_data/1524.png,7,3,4,3
1524,train_data/1525.png,1,3,0,1
1525,train_data/1526.png,4,2,4,0
1526,train_data/1527.png,10,2,9,1
1527,train_data/1528.png,1,3,1,0
1528,train_data/1529.png,8,1,8,0
1529,train_data/1530.png,8,1,8,0
1530,train_data/1531.png,3,1,3,0
1531,train_data/1532.png,7,1,7,0
1532,train_data/1533.png,9,1,9,0
1533,train_data/1534.png,6,3,2,4
1534,train_data/1535.png,2,1,2,0
1535,train_data/1536.png,10,2,7,3
1536,train_data/1537.png,8,1,8,0
1537,train_data/1538.png,3,3,3,0
1538,train_data/1539.png,6,2,5,1
1539,train_data/1540.png,9,1,9,0
1540,train_data/1541.png,5,3,2,3
1541,train_data/1542.png,2,3,2,0
1542,train_data/1543.png,3,3,3,0
1543,train_data/1544.png,1,3,1,0
1544,train_data/1545.png,5,3,5,0
1545,train_data/1546.png,0,3,0,0
1546,train_data/1547.png,9,3,7,2
1547,train_data/1548.png,2,1,2,0
1548,train_data/1549.png,6,2,5,1
1549,train_data/1550.png,8,3,3,5
1550,train_data/1551.png,8,3,8,0
1551,train_data/1552.png,2,3,0,2
1552,train_data/1553.png,4,1,4,0
1553,train_data/1554.png,3,2,2,1
1554,train_data/1555.png,2,1,2,0
1555,train_data/1556.png,7,1,7,0
1556,train_data/1557.png,10,2,8,2
1557,train_data/1558.png,7,1,7,0
1558,train_data/1559.png,1,2,0,1
1559,train_data/1560.png,2,2,2,0
1560,train_data/1561.png,1,2,1,0
1561,train_data/1562.png,4,1,4,0
1562,train_data/1563.png,0,2,0,0
1563,train_data/1564.png,3,2,3,0
1564,train_data/1565.png,7,3,6,1
1565,train_data/1566.png,2,1,2,0
1566,train_data/1567.png,4,1,4,0
1567,train_data/1568.png,3,1,3,0
1568,train_data/1569.png,9,2,9,0
1569,train_data/1570.png,10,2,8,2
1570,train_data/1571.png,0,3,0,0
1571,train_data/1572.png,1,3,0,1
1572,train_data/1573.png,7,3,7,0
1573,train_data/1574.png,9,3,8,1
1574,train_data/1575.png,1,2,1,0
1575,train_data/1576.png,7,3,5,2
1576,train_data/1577.png,3,2,3,0
1577,train_data/1578.png,4,1,4,0
1578,train_data/1579.png,4,2,3,1
1579,train_data/1580.png,7,3,3,4
1580,train_data/1581.png,9,1,8,1
1581,train_data/1582.png,10,1,9,1
1582,train_data/1583.png,9,2,8,1
1583,train_data/1584.png,5,2,5,0
1584,train_data/1585.png,2,1,2,0
1585,train_data/1586.png,4,2,4,0
1586,train_data/1587.png,4,2,4,0
1587,train_data/1588.png,2,1,2,0
1588,train_data/1589.png,5,1,5,0
1589,train_data/1590.png,8,1,8,0
1590,train_data/1591.png,10,2,10,0
1591,train_data/1592.png,1,3,1,0
1592,train_data/1593.png,8,3,7,1
1593,train_data/1594.png,4,1,4,0
1594,train_data/1595.png,7,2,6,1
1595,train_data/1596.png,4,2,4,0
1596,train_data/1597.png,9,1,6,3
1597,train_data/1598.png,6,3,4,2
1598,train_data/1599.png,10,1,7,3
1599,train_data/1600.png,7,3,3,4
1600,train_data/1601.png,7,2,4,3
1601,train_data/1602.png,4,2,4,0
1602,train_data/1603.png,3,2,3,0
1603,train_data/1604.png,7,2,8,-1
1604,train_data/1605.png,4,3,2,2
1605,train_data/1606.png,0,3,0,0
1606,train_data/1607.png,7,2,6,1
1607,train_data/1608.png,7,3,4,3
1608,train_data/1609.png,3,1,2,1
1609,train_data/1610.png,4,1,4,0
1610,train_data/1611.png,5,3,2,3
1611,train_data/1612.png,7,1,7,0
1612,train_data/1613.png,4,1,4,0
1613,train_data/1614.png,1,2,1,0
1614,train_data/1615.png,3,3,3,0
1615,train_data/1616.png,7,1,5,2
1616,train_data/1617.png,9,1,8,1
1617,train_data/1618.png,7,1,7,0
1618,train_data/1619.png,1,3,1,0
1619,train_data/1620.png,10,3,6,4
1620,train_data/1621.png,8,1,8,0
1621,train_data/1622.png,5,3,4,1
1622,train_data/1623.png,6,2,5,1
1623,train_data/1624.png,1,1,1,0
1624,train_data/1625.png,3,3,2,1
1625,train_data/1626.png,1,1,1,0
1626,train_data/1627.png,7,3,5,2
1627,train_data/1628.png,1,2,1,0
1628,train_data/1629.png,5,2,5,0
1629,train_data/1630.png,7,2,7,0
1630,train_data/1631.png,7,2,7,0
1631,train_data/1632.png,7,1,7,0
1632,train_data/1633.png,6,3,5,1
1633,train_data/1634.png,4,1,4,0
1634,train_data/1635.png,0,3,0,0
1635,train_data/1636.png,3,3,1,2
1636,train_data/1637.png,8,2,7,1
1637,train_data/1638.png,9,3,3,6
1638,train_data/1639.png,3,1,2,1
1639,train_data/1640.png,1,3,1,0
1640,train_data/1641.png,9,2,8,1
1641,train_data/1642.png,8,2,8,0
1642,train_data/1643.png,0,2,0,0
1643,train_data/1644.png,4,3,3,1
1644,train_data/1645.png,1,2,1,0
1645,train_data/1646.png,6,3,6,0
1646,train_data/1647.png,2,2,2,0
1647,train_data/1648.png,2,3,1,1
1648,train_data/1649.png,5,2,4,1
1649,train_data/1650.png,5,1,5,0
1650,train_data/1651.png,1,3,1,0
1651,train_data/1652.png,4,3,2,2
1652,train_data/1653.png,5,2,3,2
1653,train_data/1654.png,9,2,9,0
1654,train_data/1655.png,1,2,0,1
1655,train_data/1656.png,4,1,4,0
1656,train_data/1657.png,6,1,6,0
1657,train_data/1658.png,7,3,6,1
1658,train_data/1659.png,6,1,5,1
1659,train_data/1660.png,4,2,4,0
1660,train_data/1661.png,6,2,6,0
1661,train_data/1662.png,5,2,3,2
1662,train_data/1663.png,1,3,1,0
1663,train_data/1664.png,5,2,5,0
1664,train_data/1665.png,4,2,4,0
1665,train_data/1666.png,5,2,6,-1
1666,train_data/1667.png,9,1,9,0
1667,train_data/1668.png,4,1,4,0
1668,train_data/1669.png,8,1,7,1
1669,train_data/1670.png,5,1,5,0
1670,train_data/1671.png,8,2,6,2
1671,train_data/1672.png,0,2,0,0
1672,train_data/1673.png,4,2,4,0
1673,train_data/1674.png,4,3,4,0
1674,train_data/1675.png,6,2,5,1
1675,train_data/1676.png,2,3,2,0
1676,train_data/1677.png,5,2,4,1
1677,train_data/1678.png,1,3,1,0
1678,train_data/1679.png,3,1,3,0
1679,train_data/1680.png,9,1,9,0
1680,train_data/1681.png,6,1,6,0
1681,train_data/1682.png,3,3,3,0
1682,train_data/1683.png,5,2,5,0
1683,train_data/1684.png,8,2,8,0
1684,train_data/1685.png,1,3,0,1
1685,train_data/1686.png,2,3,2,0
1686,train_data/1687.png,6,3,5,1
1687,train_data/1688.png,0,3,0,0
1688,train_data/1689.png,8,3,9,-1
1689,train_data/1690.png,0,2,0,0
1690,train_data/1691.png,6,1,6,0
1691,train_data/1692.png,3,1,3,0
1692,train_data/1693.png,8,3,6,2
1693,train_data/1694.png,10,2,10,0
1694,train_data/1695.png,2,3,2,0
1695,train_data/1696.png,2,3,2,0
1696,train_data/1697.png,7,1,5,2
1697,train_data/1698.png,7,2,7,0
1698,train_data/1699.png,5,2,5,0
1699,train_data/1700.png,5,2,3,2
1700,train_data/1701.png,4,1,4,0
1701,train_data/1702.png,9,2,9,0
1702,train_data/1703.png,4,3,3,1
1703,train_data/1704.png,9,2,9,0
1704,train_data/1705.png,4,3,3,1
1705,train_data/1706.png,9,2,8,1
1706,train_data/1707.png,7,3,6,1
1707,train_data/1708.png,0,3,0,0
1708,train_data/1709.png,3,3,2,1
1709,train_data/1710.png,10,1,9,1
1710,train_data/1711.png,4,1,4,0
1711,train_data/1712.png,7,1,7,0
1712,train_data/1713.png,2,1,2,0
1713,train_data/1714.png,6,1,6,0
1714,train_data/1715.png,2,2,2,0
1715,train_data/1716.png,0,3,0,0
1716,train_data/1717.png,3,3,2,1
1717,train_data/1718.png,7,2,6,1
1718,train_data/1719.png,6,3,4,2
1719,train_data/1720.png,4,3,3,1
1720,train_data/1721.png,9,2,9,0
1721,train_data/1722.png,8,1,7,1
1722,train_data/1723.png,10,1,10,0
1723,train_data/1724.png,0,3,0,0
1724,train_data/1725.png,2,2,2,0
1725,train_data/1726.png,0,2,0,0
1726,train_data/1727.png,4,2,4,0
1727,train_data/1728.png,3,2,3,0
1728,train_data/1729.png,10,1,10,0
1729,train_data/1730.png,7,2,6,1
1730,train_data/1731.png,2,1,2,0
1731,train_data/1732.png,10,2,10,0
1732,train_data/1733.png,9,3,8,1
1733,train_data/1734.png,3,3,2,1
1734,train_data/1735.png,2,3,2,0
1735,train_data/1736.png,3,3,3,0
1736,train_data/1737.png,0,3,0,0
1737,train_data/1738.png,10,3,7,3
1738,train_data/1739.png,7,3,5,2
1739,train_data/1740.png,1,1,1,0
1740,train_data/1741.png,0,3,0,0
1741,train_data/1742.png,3,1,3,0
1742,train_data/1743.png,3,2,3,0
1743,train_data/1744.png,2,1,2,0
1744,train_data/1745.png,0,2,0,0
1745,train_data/1746.png,9,2,9,0
1746,train_data/1747.png,3,2,3,0
1747,train_data/1748.png,7,1,7,0
1748,train_data/1749.png,6,3,4,2
1749,train_data/1750.png,0,2,0,0
1750,train_data/1751.png,2,2,2,0
1751,train_data/1752.png,3,2,3,0
1752,train_data/1753.png,9,1,9,0
1753,train_data/1754.png,1,3,1,0
1754,train_data/1755.png,5,3,4,1
1755,train_data/1756.png,10,1,9,1
1756,train_data/1757.png,5,1,5,0
1757,train_data/1758.png,6,3,6,0
1758,train_data/1759.png,3,1,3,0
1759,train_data/1760.png,9,3,7,2
1760,train_data/1761.png,6,2,5,1
1761,train_data/1762.png,6,3,4,2
1762,train_data/1763.png,5,3,4,1
1763,train_data/1764.png,5,1,4,1
1764,train_data/1765.png,3,2,3,0
1765,train_data/1766.png,1,2,1,0
1766,train_data/1767.png,7,3,5,2
1767,train_data/1768.png,5,1,5,0
1768,train_data/1769.png,5,2,5,0
1769,train_data/1770.png,9,1,8,1
1770,train_data/1771.png,8,2,7,1
1771,train_data/1772.png,8,1,8,0
1772,train_data/1773.png,1,2,1,0
1773,train_data/1774.png,10,1,9,1
1774,train_data/1775.png,9,1,9,0
1775,train_data/1776.png,8,3,8,0
1776,train_data/1777.png,5,1,5,0
1777,train_data/1778.png,10,1,9,1
1778,train_data/1779.png,10,1,10,0
1779,train_data/1780.png,6,2,6,0
1780,train_data/1781.png,1,2,1,0
1781,train_data/1782.png,3,3,3,0
1782,train_data/1783.png,6,2,5,1
1783,train_data/1784.png,3,2,3,0
1784,train_data/1785.png,5,2,5,0
1785,train_data/1786.png,9,3,7,2
1786,train_data/1787.png,2,1,2,0
1787,train_data/1788.png,1,1,1,0
1788,train_data/1789.png,5,1,4,1
1789,train_data/1790.png,9,2,8,1
1790,train_data/1791.png,9,1,8,1
1791,train_data/1792.png,7,1,7,0
1792,train_data/1793.png,7,3,5,2
1793,train_data/1794.png,3,2,4,-1
1794,train_data/1795.png,2,2,2,0
1795,train_data/1796.png,7,2,7,0
1796,train_data/1797.png,8,3,5,3
1797,train_data/1798.png,4,1,4,0
1798,train_data/1799.png,5,1,5,0
1799,train_data/1800.png,5,2,4,1
1800,train_data/1801.png,4,1,4,0
1801,train_data/1802.png,3,3,3,0
1802,train_data/1803.png,1,3,1,0
1803,train_data/1804.png,7,1,7,0
1804,train_data/1805.png,9,1,9,0
1805,train_data/1806.png,8,2,7,1
1806,train_data/1807.png,9,2,8,1
1807,train_data/1808.png,9,2,8,1
1808,train_data/1809.png,1,2,1,0
1809,train_data/1810.png,3,2,3,0
1810,train_data/1811.png,6,1,5,1
1811,train_data/1812.png,1,1,1,0
1812,train_data/1813.png,4,3,1,3
1813,train_data/1814.png,1,3,0,1
1814,train_data/1815.png,6,2,4,2
1815,train_data/1816.png,1,1,1,0
1816,train_data/1817.png,6,3,6,0
1817,train_data/1818.png,7,3,6,1
1818,train_data/1819.png,3,1,3,0
1819,train_data/1820.png,6,3,3,3
1820,train_data/1821.png,2,2,1,1
1821,train_data/1822.png,2,1,2,0
1822,train_data/1823.png,4,1,4,0
1823,train_data/1824.png,5,3,4,1
1824,train_data/1825.png,4,3,2,2
1825,train_data/1826.png,1,1,1,0
1826,train_data/1827.png,7,3,6,1
1827,train_data/1828.png,5,2,5,0
1828,train_data/1829.png,5,3,4,1
1829,train_data/1830.png,6,2,4,2
1830,train_data/1831.png,9,1,8,1
1831,train_data/1832.png,5,1,5,0
1832,train_data/1833.png,9,1,8,1
1833,train_data/1834.png,5,3,4,1
1834,train_data/1835.png,9,3,8,1
1835,train_data/1836.png,2,2,3,-1
1836,train_data/1837.png,1,3,2,-1
1837,train_data/1838.png,6,2,6,0
1838,train_data/1839.png,6,2,4,2
1839,train_data/1840.png,4,3,4,0
1840,train_data/1841.png,8,2,6,2
1841,train_data/1842.png,5,1,5,0
1842,train_data/1843.png,3,1,2,1
1843,train_data/1844.png,9,1,9,0
1844,train_data/1845.png,4,3,3,1
1845,train_data/1846.png,9,3,9,0
1846,train_data/1847.png,8,1,7,1
1847,train_data/1848.png,3,1,3,0
1848,train_data/1849.png,5,3,4,1
1849,train_data/1850.png,2,3,1,1
1850,train_data/1851.png,6,1,6,0
1851,train_data/1852.png,4,2,4,0
1852,train_data/1853.png,9,3,9,0
1853,train_data/1854.png,2,3,2,0
1854,train_data/1855.png,0,3,0,0
1855,train_data/1856.png,1,3,1,0
1856,train_data/1857.png,8,1,7,1
1857,train_data/1858.png,9,2,9,0
1858,train_data/1859.png,9,3,10,-1
1859,train_data/1860.png,6,2,6,0
1860,train_data/1861.png,2,1,2,0
1861,train_data/1862.png,7,1,7,0
1862,train_data/1863.png,7,3,6,1
1863,train_data/1864.png,6,3,6,0
1864,train_data/1865.png,7,3,3,4
1865,train_data/1866.png,5,1,5,0
1866,train_data/1867.png,9,1,8,1
1867,train_data/1868.png,3,1,3,0
1868,train_data/1869.png,6,1,6,0
1869,train_data/1870.png,9,3,6,3
1870,train_data/1871.png,5,1,4,1
1871,train_data/1872.png,5,1,4,1
1872,train_data/1873.png,2,2,2,0
1873,train_data/1874.png,0,3,0,0
1874,train_data/1875.png,2,2,2,0
1875,train_data/1876.png,6,3,3,3
1876,train_data/1877.png,9,1,9,0
1877,train_data/1878.png,9,1,9,0
1878,train_data/1879.png,8,2,7,1
1879,train_data/1880.png,5,1,5,0
1880,train_data/1881.png,1,1,1,0
1881,train_data/1882.png,4,3,4,0
1882,train_data/1883.png,5,3,5,0
1883,train_data/1884.png,4,1,4,0
1884,train_data/1885.png,8,3,5,3
1885,train_data/1886.png,6,2,6,0
1886,train_data/1887.png,7,1,6,1
1887,train_data/1888.png,7,2,6,1
1888,train_data/1889.png,2,1,2,0
1889,train_data/1890.png,6,2,6,0
1890,train_data/1891.png,4,2,4,0
1891,train_data/1892.png,0,3,0,0
1892,train_data/1893.png,8,2,7,1
1893,train_data/1894.png,7,2,7,0
1894,train_data/1895.png,2,3,2,0
1895,train_data/1896.png,8,3,7,1
1896,train_data/1897.png,9,3,5,4
1897,train_data/1898.png,2,2,2,0
1898,train_data/1899.png,1,2,1,0
1899,train_data/1900.png,3,2,3,0
1900,train_data/1901.png,5,1,5,0
1901,train_data/1902.png,7,1,7,0
1902,train_data/1903.png,9,2,7,2
1903,train_data/1904.png,1,3,1,0
1904,train_data/1905.png,10,2,9,1
1905,train_data/1906.png,3,2,3,0
1906,train_data/1907.png,8,1,8,0
1907,train_data/1908.png,7,2,7,0
1908,train_data/1909.png,7,2,7,0
1909,train_data/1910.png,2,1,2,0
1910,train_data/1911.png,9,3,8,1
1911,train_data/1912.png,3,2,3,0
1912,train_data/1913.png,5,1,5,0
1913,train_data/1914.png,8,3,6,2
1914,train_data/1915.png,2,2,2,0
1915,train_data/1916.png,3,3,3,0
1916,train_data/1917.png,5,1,5,0
1917,train_data/1918.png,6,3,5,1
1918,train_data/1919.png,9,2,7,2
1919,train_data/1920.png,4,3,3,1
1920,train_data/1921.png,6,3,4,2
1921,train_data/1922.png,7,3,5,2
1922,train_data/1923.png,4,1,4,0
1923,train_data/1924.png,4,3,3,1
1924,train_data/1925.png,8,1,7,1
1925,train_data/1926.png,5,1,5,0
1926,train_data/1927.png,4,2,4,0
1927,train_data/1928.png,1,1,1,0
1928,train_data/1929.png,3,3,3,0
1929,train_data/1930.png,6,2,5,1
1930,train_data/1931.png,8,3,6,2
1931,train_data/1932.png,7,1,7,0
1932,train_data/1933.png,6,2,6,0
1933,train_data/1934.png,1,2,1,0
1934,train_data/1935.png,3,3,3,0
1935,train_data/1936.png,1,3,1,0
1936,train_data/1937.png,6,2,5,1
1937,train_data/1938.png,7,1,7,0
1938,train_data/1939.png,4,1,4,0
1939,train_data/1940.png,2,3,2,0
1940,train_data/1941.png,1,3,0,1
1941,train_data/1942.png,4,2,4,0
1942,train_data/1943.png,8,1,8,0
1943,train_data/1944.png,8,3,5,3
1944,train_data/1945.png,7,2,7,0
1945,train_data/1946.png,4,3,4,0
1946,train_data/1947.png,4,3,2,2
1947,train_data/1948.png,2,2,2,0
1948,train_data/1949.png,1,1,1,0
1949,train_data/1950.png,7,3,7,0
1950,train_data/1951.png,9,2,6,3
1951,train_data/1952.png,3,3,3,0
1952,train_data/1953.png,7,3,6,1
1953,train_data/1954.png,5,2,5,0
1954,train_data/1955.png,0,2,0,0
1955,train_data/1956.png,5,1,5,0
1956,train_data/1957.png,2,2,1,1
1957,train_data/1958.png,1,1,1,0
1958,train_data/1959.png,3,3,2,1
1959,train_data/1960.png,2,3,2,0
1960,train_data/1961.png,8,1,8,0
1961,train_data/1962.png,5,1,5,0
1962,train_data/1963.png,7,2,7,0
1963,train_data/1964.png,10,3,8,2
1964,train_data/1965.png,3,3,2,1
1965,train_data/1966.png,5,2,5,0
1966,train_data/1967.png,6,2,5,1
1967,train_data/1968.png,4,1,4,0
1968,train_data/1969.png,10,1,9,1
1969,train_data/1970.png,6,3,5,1
1970,train_data/1971.png,3,1,3,0
1971,train_data/1972.png,3,2,3,0
1972,train_data/1973.png,9,1,7,2
1973,train_data/1974.png,4,2,4,0
1974,train_data/1975.png,6,3,3,3
1975,train_data/1976.png,5,1,4,1
1976,train_data/1977.png,8,1,8,0
1977,train_data/1978.png,8,2,8,0
1978,train_data/1979.png,5,3,4,1
1979,train_data/1980.png,3,3,2,1
1980,train_data/1981.png,5,3,4,1
1981,train_data/1982.png,1,1,1,0
1982,train_data/1983.png,5,3,5,0
1983,train_data/1984.png,3,2,3,0
1984,train_data/1985.png,7,1,6,1
1985,train_data/1986.png,3,1,2,1
1986,train_data/1987.png,4,3,3,1
1987,train_data/1988.png,2,1,2,0
1988,train_data/1989.png,2,1,2,0
1989,train_data/1990.png,4,2,4,0
1990,train_data/1991.png,8,2,8,0
1991,train_data/1992.png,2,1,2,0
1992,train_data/1993.png,9,2,8,1
1993,train_data/1994.png,6,1,6,0
1994,train_data/1995.png,7,1,6,1
1995,train_data/1996.png,7,3,6,1
1996,train_data/1997.png,8,1,8,0
1997,train_data/1998.png,6,3,3,3
1998,train_data/1999.png,1,1,1,0
1999,train_data/2000.png,2,3,2,0
2000,train_data/2001.png,7,2,6,1
2001,train_data/2002.png,1,1,1,0
2002,train_data/2003.png,10,1,9,1
2003,train_data/2004.png,5,3,5,0
2004,train_data/2005.png,3,1,3,0
2005,train_data/2006.png,3,1,3,0
2006,train_data/2007.png,3,1,3,0
2007,train_data/2008.png,2,2,2,0
2008,train_data/2009.png,1,1,1,0
2009,train_data/2010.png,3,2,3,0
2010,train_data/2011.png,5,1,5,0
2011,train_data/2012.png,7,2,6,1
2012,train_data/2013.png,6,1,6,0
2013,train_data/2014.png,1,3,1,0
2014,train_data/2015.png,5,1,5,0
2015,train_data/2016.png,2,2,2,0
2016,train_data/2017.png,1,2,1,0
2017,train_data/2018.png,5,3,2,3
2018,train_data/2019.png,8,1,7,1
2019,train_data/2020.png,7,1,6,1
2020,train_data/2021.png,1,3,1,0
2021,train_data/2022.png,5,3,4,1
2022,train_data/2023.png,5,2,5,0
2023,train_data/2024.png,5,3,6,-1
2024,train_data/2025.png,6,1,5,1
2025,train_data/2026.png,8,1,7,1
2026,train_data/2027.png,1,3,1,0
2027,train_data/2028.png,7,2,6,1
2028,train_data/2029.png,10,1,10,0
2029,train_data/2030.png,9,3,5,4
2030,train_data/2031.png,3,1,3,0
2031,train_data/2032.png,8,1,8,0
2032,train_data/2033.png,3,1,3,0
2033,train_data/2034.png,1,3,1,0
2034,train_data/2035.png,8,1,7,1
2035,train_data/2036.png,2,2,2,0
2036,train_data/2037.png,8,1,8,0
2037,train_data/2038.png,2,1,2,0
2038,train_data/2039.png,2,3,1,1
2039,train_data/2040.png,2,3,2,0
2040,train_data/2041.png,7,2,7,0
2041,train_data/2042.png,7,2,7,0
2042,train_data/2043.png,6,3,7,-1
2043,train_data/2044.png,3,1,3,0
2044,train_data/2045.png,10,3,8,2
2045,train_data/2046.png,9,3,6,3
2046,train_data/2047.png,4,1,4,0
2047,train_data/2048.png,6,2,5,1
2048,train_data/2049.png,8,3,5,3
2049,train_data/2050.png,0,2,0,0
2050,train_data/2051.png,5,3,5,0
2051,train_data/2052.png,10,1,10,0
2052,train_data/2053.png,10,3,7,3
2053,train_data/2054.png,3,1,3,0
2054,train_data/2055.png,0,2,0,0
2055,train_data/2056.png,10,1,7,3
2056,train_data/2057.png,6,1,6,0
2057,train_data/2058.png,7,1,7,0
2058,train_data/2059.png,5,3,6,-1
2059,train_data/2060.png,5,1,5,0
2060,train_data/2061.png,2,3,1,1
2061,train_data/2062.png,6,3,4,2
2062,train_data/2063.png,3,1,3,0
2063,train_data/2064.png,6,3,3,3
2064,train_data/2065.png,5,3,5,0
2065,train_data/2066.png,10,2,10,0
2066,train_data/2067.png,2,2,2,0
2067,train_data/2068.png,3,2,3,0
2068,train_data/2069.png,3,1,3,0
2069,train_data/2070.png,1,1,1,0
2070,train_data/2071.png,4,2,4,0
2071,train_data/2072.png,3,2,3,0
2072,train_data/2073.png,3,3,2,1
2073,train_data/2074.png,6,1,6,0
2074,train_data/2075.png,5,1,5,0
2075,train_data/2076.png,1,1,1,0
2076,train_data/2077.png,6,3,4,2
2077,train_data/2078.png,4,1,4,0
2078,train_data/2079.png,7,1,6,1
2079,train_data/2080.png,6,1,6,0
2080,train_data/2081.png,4,3,2,2
2081,train_data/2082.png,1,2,1,0
2082,train_data/2083.png,8,2,7,1
2083,train_data/2084.png,9,1,9,0
2084,train_data/2085.png,8,3,5,3
2085,train_data/2086.png,8,2,8,0
2086,train_data/2087.png,3,2,3,0
2087,train_data/2088.png,6,2,6,0
2088,train_data/2089.png,1,3,1,0
2089,train_data/2090.png,8,3,5,3
2090,train_data/2091.png,2,3,2,0
2091,train_data/2092.png,3,3,2,1
2092,train_data/2093.png,6,3,3,3
2093,train_data/2094.png,6,1,6,0
2094,train_data/2095.png,2,1,2,0
2095,train_data/2096.png,3,2,3,0
2096,train_data/2097.png,4,1,4,0
2097,train_data/2098.png,2,3,1,1
2098,train_data/2099.png,4,2,4,0
2099,train_data/2100.png,7,1,7,0
2100,train_data/2101.png,1,2,1,0
2101,train_data/2102.png,4,2,3,1
2102,train_data/2103.png,7,1,7,0
2103,train_data/2104.png,7,1,7,0
2104,train_data/2105.png,10,2,10,0
2105,train_data/2106.png,0,2,0,0
2106,train_data/2107.png,8,3,8,0
2107,train_data/2108.png,5,3,4,1
2108,train_data/2109.png,4,2,5,-1
2109,train_data/2110.png,5,2,5,0
2110,train_data/2111.png,6,2,5,1
2111,train_data/2112.png,5,2,4,1
2112,train_data/2113.png,8,1,7,1
2113,train_data/2114.png,8,2,6,2
2114,train_data/2115.png,9,3,8,1
2115,train_data/2116.png,5,3,4,1
2116,train_data/2117.png,6,2,6,0
2117,train_data/2118.png,6,3,5,1
2118,train_data/2119.png,4,2,4,0
2119,train_data/2120.png,4,2,4,0
2120,train_data/2121.png,2,1,2,0
2121,train_data/2122.png,5,1,5,0
2122,train_data/2123.png,3,1,3,0
2123,train_data/2124.png,9,2,8,1
2124,train_data/2125.png,9,3,8,1
2125,train_data/2126.png,6,2,6,0
2126,train_data/2127.png,10,1,9,1
2127,train_data/2128.png,7,2,7,0
2128,train_data/2129.png,8,2,7,1
2129,train_data/2130.png,1,3,1,0
2130,train_data/2131.png,8,3,6,2
2131,train_data/2132.png,8,2,7,1
2132,train_data/2133.png,4,2,4,0
2133,train_data/2134.png,7,1,5,2
2134,train_data/2135.png,6,3,4,2
2135,train_data/2136.png,1,3,1,0
2136,train_data/2137.png,5,2,4,1
2137,train_data/2138.png,3,2,3,0
2138,train_data/2139.png,8,2,7,1
2139,train_data/2140.png,3,1,3,0
2140,train_data/2141.png,10,2,8,2
2141,train_data/2142.png,8,2,8,0
2142,train_data/2143.png,0,2,1,-1
2143,train_data/2144.png,6,2,5,1
2144,train_data/2145.png,4,1,4,0
2145,train_data/2146.png,6,3,3,3
2146,train_data/2147.png,8,2,7,1
2147,train_data/2148.png,3,2,2,1
2148,train_data/2149.png,1,2,1,0
2149,train_data/2150.png,5,1,5,0
2150,train_data/2151.png,5,2,5,0
2151,train_data/2152.png,1,3,1,0
2152,train_data/2153.png,1,3,1,0
2153,train_data/2154.png,6,2,5,1
2154,train_data/2155.png,6,2,6,0
2155,train_data/2156.png,3,1,3,0
2156,train_data/2157.png,1,3,1,0
2157,train_data/2158.png,1,2,1,0
2158,train_data/2159.png,4,3,4,0
2159,train_data/2160.png,2,1,2,0
2160,train_data/2161.png,8,2,8,0
2161,train_data/2162.png,5,1,5,0
2162,train_data/2163.png,7,1,7,0
2163,train_data/2164.png,6,1,6,0
2164,train_data/2165.png,7,2,7,0
2165,train_data/2166.png,9,1,8,1
2166,train_data/2167.png,3,2,3,0
2167,train_data/2168.png,4,2,4,0
2168,train_data/2169.png,9,3,7,2
2169,train_data/2170.png,1,1,1,0
2170,train_data/2171.png,1,1,0,1
2171,train_data/2172.png,9,3,7,2
2172,train_data/2173.png,4,2,4,0
2173,train_data/2174.png,3,3,3,0
2174,train_data/2175.png,6,2,6,0
2175,train_data/2176.png,7,3,4,3
2176,train_data/2177.png,6,3,4,2
2177,train_data/2178.png,7,2,7,0
2178,train_data/2179.png,7,1,7,0
2179,train_data/2180.png,0,3,0,0
2180,train_data/2181.png,7,2,5,2
2181,train_data/2182.png,9,1,9,0
2182,train_data/2183.png,1,2,1,0
2183,train_data/2184.png,7,1,6,1
2184,train_data/2185.png,0,2,0,0
2185,train_data/2186.png,1,2,1,0
2186,train_data/2187.png,10,3,7,3
2187,train_data/2188.png,9,2,9,0
2188,train_data/2189.png,1,1,1,0
2189,train_data/2190.png,7,3,7,0
2190,train_data/2191.png,3,2,3,0
2191,train_data/2192.png,4,3,4,0
2192,train_data/2193.png,8,1,7,1
